ACSSF,2012e5,dc,000,0002,0000188,5040,2345,211,50,89,64,16,14,0,115,100,211,240,214,135,133,215,86,50,60,109,65,71,65,32,2695,275,88,0,39,20,0,18,261,309,317,160,176,134,158,177,101,42,83,44,147,19,42,85,4524,2125,199,50,42,53,16,113,60,211,404,224,351,234,136,32,2399,246,63,0,28,15,264,226,296,291,269,302,253,61,85,27,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,17,0,0,0,0,0,0,17,0,0,0,0,0,0,0,81,50,0,0,0,0,0,16,0,0,0,34,0,0,0,0,31,0,0,0,0,0,0,0,0,31,0,0,0,0,0,266,52,12,0,0,0,0,0,40,0,0,0,0,0,0,0,214,29,25,0,0,5,15,66,21,14,0,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,108,0,0,47,11,0,0,0,0,50,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,dc,000,0002,0000189,4074,1845,0,0,0,9,1213,380,79,124,9,0,0,0,0,0,31,0,0,0,0,0,0,0,0,2229,0,0,0,9,1622,301,160,96,10,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3079,1449,0,0,0,0,986,463,0,0,0,0,0,0,0,0,1630,0,0,0,0,1206,383,10,0,0,31,0,0,0,0,323,133,0,0,0,0,88,45,0,0,0,0,0,0,0,0,190,0,0,0,0,149,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,192,0,0,0,9,124,50,9,0,0,0,0,0,0,0,308,0,0,0,9,186,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0
ACSSF,2012e5,dc,000,0002,0000190,4976,2398,143,25,48,24,166,236,227,90,298,129,150,138,109,147,87,45,41,71,38,76,25,20,65,2578,107,52,13,28,268,207,325,207,288,146,199,50,109,100,76,35,142,45,42,71,0,9,59,4452,2224,133,25,33,24,115,488,297,129,264,256,165,185,45,65,2228,107,39,13,14,204,667,250,99,191,202,227,147,9,59,108,76,0,0,0,0,44,19,0,0,12,0,1,0,0,0,32,0,0,0,0,16,8,8,0,0,0,0,0,0,0,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,235,50,0,0,0,0,7,31,0,0,12,0,0,0,0,0,185,0,0,0,0,18,45,11,47,46,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,13,0,0,0,0,19,0,0,0,0,0,0,0
ACSSF,2012e5,dc,000,0002,0000191,5399,2490,204,109,62,90,12,0,27,205,522,215,226,179,73,150,77,21,71,51,78,29,71,18,0,2909,224,23,82,50,8,0,59,385,420,359,219,148,140,177,180,71,38,83,28,61,0,60,94,4825,2225,156,109,44,80,12,215,480,200,364,149,169,158,89,0,2600,205,16,82,50,0,438,392,300,329,281,226,127,60,94,84,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,18,16,0,0,64,44,0,0,8,10,0,0,26,0,0,0,0,0,0,0,20,0,0,0,0,8,0,0,0,0,0,0,12,0,0,210,103,7,0,10,0,0,17,16,15,30,8,0,0,0,0,107,0,7,0,0,0,6,14,15,21,16,28,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,17,0,0,0,120,39,28,0,0,0,0,0,0,0,11,0,0,0,0,0,81,0,0,0,0,0,0,0,44,0,20,0,17,0,0
ACSSF,2012e5,dc,000,0002,0000192,1514,743,0,49,52,14,0,0,0,28,79,42,65,78,57,21,33,33,16,22,33,24,37,48,12,771,26,32,43,56,0,0,0,21,62,18,72,56,63,31,94,47,39,20,35,22,10,8,16,1321,669,0,49,48,14,0,12,61,42,140,65,73,76,77,12,652,26,32,43,47,0,10,26,14,116,85,151,68,18,16,67,37,0,0,0,0,0,16,0,0,3,9,9,0,0,0,30,0,0,0,0,0,0,0,0,2,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,21,0,0,0,0,0,0,18,0,0,0,0,3,0,0,76,0,0,0,0,0,11,36,0,10,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,dc,000,0002,0000193,3231,1444,60,0,0,0,20,58,17,159,298,273,109,150,74,31,71,23,33,17,0,31,20,0,0,1787,50,58,11,0,42,12,37,348,447,152,236,57,22,65,69,59,17,0,18,41,23,23,0,2745,1195,60,0,0,0,20,165,256,254,174,90,108,48,20,0,1550,50,58,0,0,38,309,398,150,278,87,100,36,46,0,98,53,0,0,0,0,0,0,17,0,2,15,19,0,0,0,45,0,0,0,0,4,13,0,2,3,0,0,23,0,0,160,117,0,0,0,0,0,34,0,0,83,0,0,0,0,0,43,0,0,0,0,0,22,0,0,0,0,21,0,0,0,146,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,121,0,0,0,0,0,53,49,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,dc,000,0002,0000194,3076,1349,57,70,43,20,0,0,10,75,80,143,102,89,53,123,136,52,87,70,7,54,24,40,14,1727,49,50,52,39,0,0,0,136,189,345,123,102,96,135,109,41,87,34,41,46,12,21,20,2610,1158,36,54,36,20,0,64,80,143,141,169,239,110,52,14,1452,49,29,26,39,0,122,172,326,152,168,195,121,33,20,111,42,12,0,0,0,0,0,0,0,16,2,0,0,12,0,69,0,0,0,0,0,0,0,10,14,45,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,205,64,0,0,0,0,0,0,0,0,34,0,9,21,0,0,141,0,11,20,0,0,0,17,0,59,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,23,0,16,7,0,0,0,0,0,0,0,0,0,0,0,23,0,10,6,0,0,0,0,0,0,7,0,0,0,0
ACSSF,2012e5,dc,000,0002,0000195,4472,1781,101,60,89,35,0,13,22,19,79,107,100,185,190,104,103,43,111,20,73,141,98,18,70,2691,63,50,95,72,32,0,28,140,335,229,137,122,206,85,216,67,168,41,66,198,110,78,153,3629,1475,79,60,89,35,0,32,79,72,252,241,222,203,59,52,2154,46,50,95,72,12,149,229,201,226,245,378,237,132,82,356,109,0,0,0,0,0,0,0,0,0,53,7,9,22,18,247,0,0,0,0,0,0,0,0,19,46,20,35,56,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,89,0,0,0,0,0,22,0,0,0,0,28,22,17,0,230,0,0,0,0,20,0,97,28,14,0,53,18,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,0,0,0,0,0,0,0,0,0,0,0,0,18,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0
ACSSF,2012e5,dc,000,0002,0000196,4478,1802,23,59,107,60,0,0,0,78,79,287,101,45,131,195,108,27,42,39,107,183,59,54,18,2676,64,0,62,14,0,0,20,128,450,238,237,206,98,177,149,74,168,48,67,120,196,83,77,3400,1300,16,0,0,0,0,47,79,225,146,290,69,297,113,18,2100,18,0,0,0,0,116,416,165,314,175,351,216,279,50,222,94,0,0,31,0,0,14,0,0,0,17,0,32,0,0,128,0,0,0,0,0,1,1,0,20,58,14,19,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,105,0,0,18,0,0,17,0,31,0,19,20,0,0,0,271,30,0,0,14,0,16,33,47,51,42,26,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,dc,000,0002,0000197,3184,1283,53,0,0,0,0,0,58,107,430,262,61,13,14,56,63,0,0,13,21,36,80,0,16,1901,25,0,16,0,0,0,0,206,613,210,304,42,33,101,57,48,28,38,44,41,46,24,25,2675,1132,33,0,0,0,0,165,382,240,27,56,63,70,80,16,1543,25,0,16,0,0,206,488,120,279,100,105,109,70,25,150,70,0,0,0,0,0,0,48,22,0,0,0,0,0,0,80,0,0,0,0,0,0,49,0,0,16,15,0,0,0,28,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,30,51,18,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,121,0,0,0,0,0,0,61,60,0,0,0,0,0,0
